x1,x2
-29.97865455,27.67539875
-30.42100456,25.62802353
-16.53754987,19.62736953
-33.23829473,21.48696352
-29.61474472,20.30220827
-23.99348749,19.59211449
-19.87066911,31.5902674
-21.31830089,23.56588352
-22.21637077,17.99299509
-29.08417868,29.79290182
-20.5298352,22.56073147
-22.33441082,11.77389386
-27.86570477,22.72301786
-24.08682075,24.07360651
-13.09199904,29.15820427
-19.25799263,22.96168891
-25.6210034,16.394844
-26.23720456,20.81015762
-23.69358259,31.42060512
-25.38928857,27.7647011
-31.36191088,19.93735411
-26.29312133,26.7299809
-19.64265579,26.53179509
-20.6558836,15.66851088
-27.04191686,27.48554272
-20.45229034,16.57690114
-27.60421505,25.56770777
-18.37643265,23.87671107
-26.29299998,25.19622245
-18.65408746,19.6738814
-26.88449403,17.45973547
-23.76788862,26.03660373
-37.83431694,19.07876476
-13.52400948,17.75120335
-24.31436537,38.47121868
-16.66990801,19.12610683
-27.38421688,29.94008596
-28.14838282,17.61716802
-25.07280113,23.79285325
-25.48420801,20.6886238
-25.00642024,13.20122742
-27.35243119,22.23537851
-32.13917932,30.20834721
-24.23249596,24.91186049
-31.13566403,22.28201632
-33.73511553,20.62456965
-25.15845493,15.39932102
-23.32764571,22.41225215
-17.13170639,16.42651809
-30.344307,24.79945687
-20.41780586,21.63300927
-27.97496448,29.83422682
-14.0910051,15.22504897
-28.41582057,21.9278724
-21.2428516,17.04230903
-20.11590708,23.99418702
-31.30334087,25.31500888
-26.35971659,19.56583768
-25.90972423,14.75143161
-26.87146507,16.77547477
-21.23550159,25.34649357
-30.76573072,25.18364776
-21.57044243,10.55458652
-23.05955326,19.4339234
-27.44656529,22.68594143
-22.59863743,30.62640846
-25.76823103,18.48739068
-18.11096161,18.95730345
-20.70042786,19.31462608
-24.34427376,15.7905506
-27.98190649,9.227291508
-21.06641802,21.29267242
-25.23629302,18.63486067
-26.11142341,16.14409923
-19.65668192,9.959272789
-28.44338632,17.85179052
-23.1520476,19.91831381
-22.44006199,20.35337361
-21.3991168,25.66340289
-19.73188436,22.88420106
-26.21080705,12.33626036
-20.62824323,13.54699736
-18.19317123,19.76130058
-21.09456831,20.11953798
-21.55462127,13.8719128
-26.50646439,3.229237468
-19.97718444,11.70918719
-26.1840262,13.77558474
-24.70639719,12.14447114
-16.84613852,18.98550863
-21.4500603,12.27634662
-20.81301496,14.54448196
-22.71938351,12.7271948
-23.88222016,11.56790769
-13.53078356,21.66495281
-25.45063275,13.26916972
-31.42670615,16.65554534
-24.08115161,17.32369433
-32.39337588,18.60184442
-25.72361075,17.8236762
-27.70080675,17.65074326
-40.70423297,19.49253298
-25.0565188,14.45939625
-18.18986675,23.5179369
-25.79927984,16.8672735
-26.07120199,16.91071644
-25.52013831,14.50616474
-13.30785658,19.72990995
-15.74549179,14.12742071
-26.37972569,15.70711205
-24.10305575,15.01848848
-16.65160916,15.40254324
-20.90211221,22.27438229
-22.93484906,20.53410893
-22.57038015,23.86779632
-14.837161,4.906611526
-29.50382934,16.17586515
-25.45174795,14.5432417
-19.65095265,16.88689538
-22.78054259,21.06124747
-27.58592129,15.96578553
-19.66500613,12.87178561
-22.91887605,10.25324867
-22.87958217,24.16573341
-20.64107874,10.88275343
-23.34548152,10.3408176
-30.51278146,9.155996954
-28.92105081,13.31195389
-24.05595707,15.19701775
-25.300253,21.70970555
-17.0624222,17.53823245
-21.01982626,9.064059897
-28.06046023,10.69377246
-20.22694089,15.60842983
-15.69760061,22.60842614
-23.50619313,16.91018971
-20.06175446,21.50543372
-9.361635215,27.82396256
-16.28656372,9.996729049
-22.86920854,19.00638251
-28.09367792,9.820820681
-23.65686783,21.82938744
-21.69144192,13.85465625
-24.75257411,13.6639804
-23.39417344,16.87530751
-12.32459721,19.91485751
-10.2711447,26.42548361
-19.45987255,17.68901535
-26.10952951,17.53142319
-18.54766433,15.81916216
-17.76778205,15.47542456
-19.74415075,7.14607479
-18.42018308,7.444086956
-22.82261212,23.73003954
-23.94007534,16.15099618
-13.95579252,21.33756642
-20.82254128,16.38518953
-22.77981049,20.26140979
-11.53835514,21.63092447
-18.36984523,16.69076323
-9.134674461,3.253977348
-21.72159621,26.64450534
-19.30178042,12.27689772
-14.7140025,13.04668161
-15.42569423,7.988918498
-17.56356689,13.91156794
-17.61798098,17.03478697
-21.49443921,14.18093706
-12.89785719,8.743275035
-12.73110793,17.55728779
-16.63949719,18.3204803
-16.13507123,26.35633281
-11.37407916,16.7506546
-16.40711786,9.376563123
-7.464311466,13.22829992
-16.51047579,15.46033392
-25.02525459,19.09598215
-21.04618009,20.01954017
-10.86915547,11.54089854
-18.74836042,14.05196835
-17.66634945,20.23490994
-13.98366605,9.649724247
-21.023333,20.59278283
-10.46117451,19.73280221
-12.75282945,12.07625902
-21.96375368,19.67413334
-16.12694723,23.46451013
-8.377598173,21.53886959
-10.18208434,1.379456581
-18.17984485,15.44297633
-22.97578502,25.97875432
-14.34518729,8.402153965
-17.93224482,13.71330985
-9.186679609,18.18836073
-14.54734376,16.86498096
-12.40195648,16.12797028
-20.59304438,15.96521915
-21.42512777,30.82507072
-12.63478738,3.313839774
-16.91572403,25.60748935
-22.55513451,30.4725432
-19.44441021,14.4837656
-21.25488471,19.62810792
-16.68205827,20.41198015
-16.21650714,7.11931391
-19.59613282,17.23864728
-13.10679028,16.51855136
-19.77855336,19.00820205
-22.05891744,29.87068419
-15.01126638,26.15479412
-13.01163194,26.47760446
-13.8557444,29.36125741
-29.69711254,16.16655967
-26.91817629,21.2716209
-23.87293145,24.43858866
-11.06864359,13.95294659
-20.39556862,18.5958693
-19.53448824,17.62415771
-17.13009889,12.75451414
-21.45020686,21.78201226
-14.39893213,22.63656312
-9.158103213,15.27179242
-25.61433366,21.38899434
-13.74527911,20.78494067
-10.30943511,14.53241475
-18.12719362,16.27284672
-15.06453021,24.17883178
-12.41105263,14.21975476
-5.975558787,22.03877345
-24.56564535,18.73476273
-14.00435115,26.5277933
-13.61757523,21.42651382
20.52688164,19.78927468
24.90815357,20.63736776
27.10466253,18.21467436
25.60467381,20.66878957
16.68858734,16.3839652
24.33328325,20.09184463
20.50982922,21.92916335
29.43626744,14.15670626
31.69308854,26.2131028
19.76377404,25.99408312
27.47640924,17.91314711
26.58928518,21.47603083
23.551311,28.50390019
27.07699121,32.91629273
31.66972579,11.25399412
20.69874859,18.26212903
25.73811697,23.73656113
31.98937316,19.5861203
19.71044902,21.68605846
27.77532919,20.59390456
25.89083044,15.85085119
21.1091556,21.30812134
16.79642912,19.11261737
20.7791568,8.654261848
32.24203149,21.14742942
24.17062074,25.63101578
19.62213841,30.29045736
26.29407304,28.37993487
14.26904768,26.12824042
25.55409,23.70615635
24.40762368,27.83905464
19.55318628,31.61131007
24.24272817,29.62944362
18.05047908,26.06988738
27.54889577,32.34657712
26.35012533,24.24117056
26.82250001,17.37338187
23.72823436,17.55133752
26.35819039,20.04276054
19.96431276,15.56499232
31.67786419,28.72519203
14.58990622,22.58105319
25.29114447,24.71930911
22.19325227,27.55418938
28.02601977,12.20613909
20.2656578,18.39413547
24.11599563,18.94594211
15.07309338,29.28039593
13.35665265,26.88887616
20.64230873,33.88790379
13.33019489,14.62445717
24.59415278,24.83440071
26.07789374,22.3164303
26.68231405,24.91975088
22.73919475,22.58597267
26.38070584,26.14969526
28.11878697,23.18565215
22.03158222,20.98836875
26.22338249,24.12824642
23.54972782,30.59706936
27.36061512,28.89062308
14.76516185,21.00064895
22.17815357,16.74458563
19.24496435,27.34632801
23.14437077,18.59193388
24.29439603,22.63967796
25.28391875,17.97697541
19.23814753,23.13237809
21.9174818,23.38540677
24.47007805,20.03486326
23.70286498,30.27819857
23.31521818,20.91080837
17.63885872,27.33567251
18.83269093,34.88161373
12.30690751,35.01805159
19.70978152,30.03535236
18.87365505,25.43783787
25.67133656,26.88090898
13.94733775,25.12686849
27.19862974,20.9632069
19.59434246,22.28536613
16.12434753,32.4582981
27.82616835,27.59544228
20.4541344,26.29735009
17.78379196,34.51744237
24.3977811,28.47061636
18.58554643,23.4531861
12.97877073,22.65707632
29.39372837,25.94305823
20.2659288,28.16705824
20.15455656,20.10201962
13.34397305,12.74998702
14.37831965,25.40436095
19.54855638,30.21059652
16.02176734,24.87840309
24.59709664,24.73936238
24.80242368,23.78490023
22.07797512,30.20851253
27.15172748,24.79755233
20.42606384,28.18612352
25.3719174,31.14249052
24.73665765,29.62291465
27.24239402,25.03437527
21.93867656,28.73691128
12.83367938,27.92786522
22.6164231,22.69364257
24.58795039,27.07962383
15.73064653,24.96403291
24.28634442,26.70027857
15.50905369,25.64455831
21.75837262,27.18159759
28.49886306,23.86144817
17.63296067,24.92301264
12.00911168,22.65575908
4.862928145,25.6361925
19.89760036,27.58767558
18.3898939,23.83274873
20.14267967,17.85190251
18.6612137,27.07224121
17.76854069,21.8470244
17.10691907,26.78218947
13.68906268,31.94691815
24.77709783,25.85950022
15.68988119,27.20570552
21.40024384,31.25420772
15.05232996,26.17048921
13.42299532,22.27119828
6.26464184,16.63928383
19.57987117,22.14058897
17.87326926,26.62977478
17.49567532,32.82604938
22.90203099,25.931589
19.07443629,25.11227798
14.98132438,24.22775762
13.71832431,30.44742346
18.19106027,27.66910272
21.76018242,21.82770864
20.48997825,30.77552672
14.90405248,24.30121168
11.94603106,15.5648617
13.99570154,31.80549685
17.3979284,27.80577734
17.57576052,17.48580132
20.79703114,19.56662147
13.30003082,20.54562509
15.82609065,20.77992355
20.57110091,26.81985524
19.33869953,22.3962328
13.10676644,24.66511334
13.93360829,28.97192991
9.658821825,18.79588854
18.15009137,19.26780339
15.74565177,33.09648594
18.97970104,23.55609073
19.66971958,27.88476803
12.15707088,18.38127596
19.21110391,19.84997962
21.3514201,25.35647316
4.442060704,20.77811573
14.5559882,19.5949564
16.49758533,22.45314525
14.18972886,21.43504706
16.75136717,22.22363281
16.27753916,17.02244611
11.8367639,17.75122515
10.3297894,28.8605284
8.665599946,21.23165666
18.55954171,28.72116785
26.07844017,27.3641573
14.57963574,13.75195764
12.19643299,25.59775597
10.66449762,19.85859326
20.57489905,20.52790412
10.46041992,15.43135738
21.14708973,25.1393458
9.246059073,26.53497622
10.996406,31.01991101
8.496812227,28.74527311
12.27982905,13.6230292
19.31247844,19.94740713
18.86202568,17.27656282
10.03043628,20.51154494
16.70853796,23.88193497
12.82897221,12.25020666
15.99428824,20.68775733
14.62130074,30.46522226
22.05854446,12.80965956
18.35575054,22.04094392
17.71107504,21.70221427
23.38590787,14.07694838
13.27927346,19.57668632
7.903576142,22.45545481
23.32104067,17.39664645
5.53169434,17.90077939
16.71913248,24.28057533
19.33766721,16.63297867
7.908542163,21.40417908
14.7274248,17.89420868
20.93215327,18.20428884
12.27355354,15.04228277
13.06217649,21.79269789
14.87602061,10.75266778
13.71210713,24.17714022
16.68324307,15.31021355
19.09394357,15.53375982
7.086333806,17.95509537
11.75826389,22.09408153
15.70638279,18.51354052
5.971271496,22.85094698
17.32718469,19.46127613
13.83393995,17.55449571
19.43937077,28.27616632
11.64031581,17.57456041
13.45418894,19.4905474
3.871149802,20.72897303
18.01938042,12.72387967
10.13482586,11.10746694
16.76361005,8.996523309
11.30260419,13.5000281
13.64885062,19.29423625
18.73283844,25.5043866
21.43436585,18.30130131
12.45213145,15.32752306
19.43030901,6.942414517
10.46846075,8.270794018
8.732931288,28.16273983
18.21673438,21.48428161
19.36860481,21.6381536
18.24182481,19.33732458
13.36730658,17.86475126
17.35690191,17.27334908
21.1931229,8.605574815
15.08408997,12.76162727
14.18510173,10.40581821
12.55230543,17.9772557
13.69035979,17.12636715
18.93324079,15.12626245
24.97727556,16.24070421
13.7790749,18.85997436
28.6788162,16.72256968
19.94526569,8.52536077
25.72280357,18.57215507
18.85580451,11.04502383
13.94677921,11.21889423
18.9058595,16.66201962
23.45342665,14.44436127
16.70436943,17.57462408
10.86002569,10.78052513
19.39855818,16.6430091
21.50519782,15.17217196
14.83000894,10.206514
15.38970163,11.14823002
19.2297892,3.895027769
21.97818909,12.86239936
21.50835623,19.1040401
25.29496225,8.761676876
9.227456699,16.92856168
7.557027173,12.11181505
12.86272244,19.83249743
20.15383774,16.35248499
23.67848381,15.51501528
22.03736387,5.318095027
8.763156388,7.517333148
20.80861889,10.93644337
18.9815493,15.2690809
16.92983157,20.92210892
18.22968387,10.28799073
19.61458388,22.02750434
23.34258952,16.6154646
14.46542365,8.595778836
30.95958072,21.47715988
18.61311136,13.16529586
22.228443,17.51160737
18.37693643,18.85512
29.633511,14.21582939
10.37540021,20.53824009
12.81983075,20.96508881
28.27383458,28.60223019
15.73179807,10.91683784
26.31684891,23.30587063
13.67877207,16.06887183
27.26237293,9.27215127
18.96501994,14.85855106
21.24395586,17.3748451
21.91685047,14.17131017
19.33004363,25.63120298
24.27892674,18.05689489
29.57987555,20.13639678
16.61808241,20.62017127
24.2567302,8.608299254
23.56042342,19.97595711
22.85733909,22.05193411
27.0740821,22.23909489
17.26380648,16.86030294
24.45958893,10.8100931
21.77105574,6.106599379
16.61776819,9.907363435
21.19492037,12.76773386
22.25773766,23.31303124
17.48482326,26.99873947
22.93290219,9.235559025
30.58670228,15.14115028
24.86195483,14.24998331
24.33720749,11.41655732
23.47616349,17.72230384
16.35380607,10.96467469
18.46083484,17.00115083
20.33905273,19.92837187
19.21577758,11.42640043
25.02323709,19.46560353
21.68344063,15.60790016
25.61230429,20.9698661
24.34685901,14.89229682
27.54064504,14.66574554
17.78954245,6.045734502
18.58502583,16.77650202
30.00847619,21.84467411
24.84205552,13.99362967
16.62914385,18.89169917
20.64730678,19.67319383
24.00708217,18.5238214
32.13998731,11.45295072
36.67875285,19.624429
24.19952126,24.35947005
24.91024112,9.274395947
20.66115063,15.60016389
33.50577717,16.61700013
26.21416023,11.51313805
20.12963832,20.96048487
16.44653789,28.03252205
26.92471894,15.18396527
17.18287714,9.270498188
18.70816392,14.16699522
17.23299096,7.19489931
22.4490444,16.46385373
33.21403396,19.52842614
21.91818093,25.42015144
29.99857295,9.138035769
22.52578283,18.43492758
29.73907373,17.79501216
19.47056657,18.68396908
26.83764425,12.51796024
28.75875673,24.07683059
32.14805606,15.66356527
25.61273393,18.77125412
24.8211847,18.82253821
27.46134065,21.35372466
20.8304317,10.61148295
27.49882501,20.61409653
22.23576483,13.09404245
28.48773487,5.494487143
35.64723536,15.51978266
28.49264337,31.40606034
36.98678758,20.51208898
22.68511418,17.42405634
23.60478821,21.12401311
20.43336248,17.9242153
23.73113364,21.83437666
18.27448506,16.51639501
21.21175817,16.68290893
7.628749666,-17.36958528
-0.74184203,-18.52075256
1.895644921,-14.22488544
5.56952861,-19.76891781
4.468582101,-19.9474922
4.720310015,-15.42770464
8.982546361,-27.96034292
3.918846903,-9.428794013
6.693795213,-23.55394247
11.49099135,-11.79770248
2.629394319,-20.43875515
2.476534854,-9.942498297
6.497480369,-17.43438358
2.775047228,-20.08604902
-5.611716249,-16.62959153
-1.578679363,-17.24063631
8.306813724,-14.95600175
8.561099314,-20.35102334
4.6836143,-12.74735674
8.458249696,-16.53752386
6.455993803,-17.28134067
4.13227424,-14.75879532
-10.93325113,-14.46609916
1.611818737,-13.25644729
2.167679092,-28.61333756
12.37287133,-11.01476802
9.86472844,-8.077270555
1.751558529,-29.48367183
2.625140228,-20.15801538
8.231214207,-27.88471037
-4.451263809,-12.24603999
0.864018594,-19.88179934
-0.2175916,-16.65783673
6.886553853,-21.04328772
5.634839532,-16.17712169
5.765254204,-15.64391199
2.49987077,-13.91544267
4.516025694,-16.87643502
8.26914298,-26.18245742
0.760049674,-15.21251759
3.128465672,-17.90967471
6.592834579,-21.47214434
10.88078299,-12.32930816
-0.342838617,-19.79454123
15.51173715,-14.13682449
5.786937566,-10.03754569
0.512537965,-20.99383444
12.55443709,-8.122379741
5.10406625,-15.18159873
7.079690529,-19.51352391
0.422194623,-23.5772302
0.961272958,-23.27985727
5.371758911,-15.96806942
0.149154651,-10.00714496
-2.854356377,-8.361086205
-2.81727002,-10.41257644
-12.15990009,-11.62426149
6.775766372,-19.22294637
-3.546378864,-14.70355835
1.701187549,-3.899213031
9.874496571,-16.21690489
3.198753362,-14.72071896
14.44080055,-18.45226881
9.84908391,-16.96689695
6.791918694,-15.62522245
0.441724692,-14.7188265
3.072936565,-20.72998347
2.754859501,-14.37291326
3.065160646,-12.46796926
1.532599964,-13.23046089
0.875189602,-17.89907697
1.369212028,-12.83845197
12.67403734,-31.98348361
-2.683122252,-11.31922354
5.489720448,-19.76272076
-0.195770916,-12.16541369
3.895297814,-11.68462396
-3.927848513,-14.42365326
-0.799695615,-10.28199331
-8.769883502,-19.54083699
-0.677002716,-22.76758669
-8.219302919,-12.01764573
-2.249311994,-4.882272195
4.994562407,-20.27401124
6.797522074,-15.72164832
-0.431811256,-20.82098453
0.323940293,-20.45878488
8.533088017,-10.18487082
6.446461489,-20.87659192
9.084696744,-28.32345239
3.778475511,-14.47269144
3.990746127,-15.02741793
1.148978133,-12.24511376
2.970031669,-17.28341698
2.381493738,-16.48464827
-0.275288048,-5.264870722
0.711422917,-21.19305173
-1.747709373,-22.27870788
-5.443448707,-12.68326836
3.940723951,-14.76587106
-4.573027492,-6.845698554
-1.9227273,-23.59665329
-7.79676069,-14.45632502
2.456467774,-6.810221155
-0.70132273,-13.12240207
1.495534729,-14.26778274
-8.439548072,-11.41811589
1.680969971,-12.75145332
9.065400477,-16.36921171
-6.491025227,-5.727303395
2.494948609,-16.51468797
9.919592057,-12.06046198
-4.345246234,-15.04495936
-7.982722493,-11.7071495
-0.815216814,-14.11121357
-0.965680248,-15.71576385
4.388253952,-16.20289991
-9.022014767,-17.87070705
-0.214188332,-15.86973324
-0.813569723,-17.29095274
3.919162192,-12.37819867
-6.477695767,-16.48537212
-0.951822091,-9.412733651
-8.521485058,-13.78327349
-4.461056258,-1.538573074
-1.299039225,-15.58729043
-2.64119708,-5.657679935
-5.08539244,-14.79086432
-1.228616351,-20.36285749
-3.994049296,-11.42191792
-2.548439932,-9.523126204
-9.709049981,-19.0499114
-8.445690942,-14.24861405
-4.789123799,-24.2457936
-8.17160808,-20.25183775
2.441656962,-21.75388989
-5.475910874,-15.70563796
-4.3422771,-17.13864104
-13.36294213,-9.954606095
1.403807938,-19.10091165
-10.62815356,-14.76741501
-10.06793451,-10.29431517
-7.537953122,-12.36662922
-5.78825882,-15.30795087
5.130164265,-12.14703313
-12.07798017,-9.795819209
-6.151708225,-17.09995252
-12.82510237,-21.41531698
0.663944491,-14.3282851
-4.615727314,-18.61543367
-10.30191966,-13.38271388
4.833129041,-14.41373331
3.220401714,-18.3300365
-4.262572829,-18.99849901
5.943775994,-14.35557324
-5.107913066,-21.16391436
-13.4353002,-14.42632135
0.55844272,-17.178291
-2.57450043,-21.61511987
-9.965448473,-16.15150656
-8.763471464,-17.66223791
5.539404775,-10.01016705
1.064582575,-9.500485949
-9.454479686,-18.32589913
-5.147246289,-18.74207355
2.589849013,-22.28316339
-9.723901444,-16.76240344
-14.24173984,-19.36964438
-4.211227361,-23.25133484
-7.912913498,-25.38470986
-9.718196387,-20.87139658
-11.78407165,-32.12743985
-13.46374073,-25.09812914
-8.563091865,-21.78529169
2.44495078,-17.2081686
-0.667744271,-14.3988606
-0.426511619,-16.9542667
-6.51979341,-21.111538
-3.901824104,-20.24391063
-0.203762337,-14.96256666
-5.668932899,-8.969595146
-6.442990066,-24.55690804
-7.629483874,-23.54240608
-0.116961098,-16.31021909
-0.346454223,-19.68535898
-5.568011024,-20.86529914
-6.893459886,-21.02017952
-3.478824803,-17.79028294
-10.48207987,-25.88211074
-8.522207004,-18.71147366
-5.270652914,-18.78000314
-4.642461963,-21.59036899
-8.739586613,-16.77360801
-1.866102053,-19.49054803
-4.266939732,-21.99998547
6.678949116,-21.89925246
1.792501261,-16.73670683
-6.387699093,-21.99698598
-6.295738884,-21.54986449
-1.490881144,-22.74372556
-8.510022709,-14.02172923
0.961169116,-25.18174284
-7.327390806,-21.43318982
-2.569990404,-26.31573632
2.074628391,-28.76466803
-5.435374979,-30.17962714
-6.1332357,-19.64887685
2.742750956,-17.91203266
-7.690686277,-18.8023783
-8.773006075,-21.71267116
3.223181715,-29.93908539
0.243804476,-11.24964645
-0.603005659,-14.53361322
-0.753990218,-24.17411797
-4.343643561,-27.56844881
-0.66685722,-17.79155288
0.193093042,-21.72390543
-7.763211022,-20.71822429
-2.280294669,-24.60253001
-6.826596063,-21.00585477
5.001430001,-27.16075968
-6.685148587,-32.78047178
0.19054152,-27.02790026
-2.095388122,-25.38439715
-11.31677369,-30.49990007
-5.299497799,-13.6386613
-5.888967252,-19.95766063
-5.007957478,-23.66603131
-6.338626648,-13.843199
-11.21505937,-19.53028642
4.031411733,-21.60780065
2.643028998,-20.70434356
-10.19420287,-18.26138837
-6.344756634,-30.70278618
6.212010253,-21.60148952
-6.291681885,-23.70828988
5.238822367,-25.77651844
0.264281029,-25.11066257
-8.121694954,-26.12436101
-3.449533231,-24.47832132
0.947356259,-26.41210886
-1.16211185,-22.6713655
-3.2420443,-23.58302964
-0.014677142,-24.27532917
-1.481990294,-23.19785913
-4.809833019,-24.84093071
-7.897230313,-29.53012963
-2.102354945,-23.88602825
-1.320563601,-20.71549557
-1.955942685,-28.75337277
1.600009081,-26.11554563
5.8404078,-24.67242785
1.793825043,-21.92906347
6.738648901,-24.63068459
-2.881163921,-25.69635295
-1.610775264,-18.85315894
-4.001196424,-27.81279625
2.861884135,-26.98203716
-2.000935713,-37.83369874
-0.254911862,-20.12867919
-8.355388369,-26.14793145
0.594990217,-17.72564285
6.71650576,-13.58353756
-4.63785892,-17.74317042
2.569127014,-32.40533659
1.846327065,-19.20393908
-4.148101459,-11.21616486
1.033922126,-29.48335992
3.71079169,-19.83698158
1.037537224,-29.92657708
-6.445542668,-31.3811021
2.669950567,-29.14577775
7.134400715,-36.04046256
1.082076273,-20.07372755
-5.023114335,-17.46133159
2.659490508,-24.5442325
-0.788498355,-25.13238875
7.474258114,-34.25665482
7.332185286,-23.14378203
10.46546162,-27.8539997
-3.068886733,-24.81619171
2.993509083,-27.45980155
8.601432831,-31.68584241
-0.134516969,-25.6768764
2.564474937,-18.39263861
-4.216019314,-19.43200074
9.273518047,-24.00382678
2.654083477,-19.51693718
-0.758369117,-26.76262039
0.446003741,-29.3756499
-2.92517951,-25.00193977
2.841963178,-24.65766889
-1.702145516,-26.74151065
9.156246555,-19.8797976
4.152745083,-34.83160141
-3.295262695,-26.60927055
-4.180811453,-30.80015629
-1.545543408,-27.0410866
11.80956296,-17.55603546
0.437135289,-27.75710073
9.495784483,-27.70691457
2.094270172,-28.52869098
-4.698912362,-21.48539364
6.641714446,-26.67582036
0.981990405,-31.36370626
0.154381662,-18.88668323
-0.567874853,-20.07440725
10.41042448,-24.58308561
-5.448303642,-13.2748168
-3.95955139,-18.44652096
10.17879975,-25.86046202
5.804637836,-5.697996827
10.17521854,-17.79066016
7.176072609,-23.33875265
9.596749833,-22.94429599
-7.004722024,-20.80894865
7.966721488,-22.18992999
-3.276959482,-28.90746138
4.547602781,-26.72379145
1.95037875,-24.08199314
6.135209806,-25.97254385
14.61003683,-22.26916264
2.122201424,-9.609975247
-1.498590845,-22.89038168
2.511895163,-22.32090956
-4.975491089,-28.19997759
8.131324446,-23.82967122
1.151383065,-31.02377557
-0.166718095,-18.46452354
-4.188167851,-21.36597388
5.36405752,-33.24551055
7.878314243,-25.29251248
7.202264018,-30.11713798
17.30234822,-21.38082998
12.1503589,-16.6357974
-4.237272929,-9.953222986
13.62992986,-33.89102231
6.151993397,-19.47281781
4.374136458,-23.24500938
4.021384013,-25.3841928
8.307556411,-25.24586919
1.62626114,-23.9636475
3.855721606,-20.4743874
5.981006543,-16.44896793
2.820527361,-21.25674727
9.155830698,-22.29884083
11.50247174,-25.69166508
1.364297577,-20.79164932
7.085026813,-20.50732319
4.275048457,-22.82013562
5.216995116,-21.48598772
3.456635865,-18.73379421
2.605635971,-20.6492488
5.481485643,-11.97998378
6.508036511,-26.50269888
3.344292925,-15.41991808
1.247840462,-19.40362058
7.418378666,-12.87656922
3.110176101,-28.08386723
3.741454825,-18.46037934
43.09503309,-22.11190264
39.3254283,-12.37069366
48.34615458,-22.12562609
45.33189016,-16.40743564
43.59483237,-29.17411043
50.3924067,-15.34720943
46.93920836,-18.17727293
45.87263279,-15.79711206
48.23018691,-14.77847458
44.87478723,-19.5802074
49.74887498,-19.58229875
47.16858849,-14.77368395
